8/8/8/8/2R5/8/8/4K1k1 w - - 0 1,7
8/8/8/8/2R5/8/8/4K1k1 b - - 0 1,-10
8/3R4/8/8/8/8/8/4K1k1 w - - 0 1,7
8/3R4/8/8/8/8/8/4K1k1 b - - 0 1,-10
8/8/8/8/8/4R3/8/4K1k1 w - - 0 1,7
8/8/8/8/8/4R3/8/4K1k1 b - - 0 1,-8
6R1/8/8/8/8/8/8/4K1k1 b - - 0 1,-14
8/6R1/8/8/8/8/8/4K1k1 b - - 0 1,-14
8/8/1R6/8/8/8/8/4K1k1 w - - 0 1,7
8/8/1R6/8/8/8/8/4K1k1 b - - 0 1,-10
8/8/8/8/8/8/1R6/4K1k1 w - - 0 1,7
8/8/8/8/8/8/1R6/4K1k1 b - - 0 1,-6
8/3R4/8/8/8/8/8/4K1k1 w - - 0 1,7
8/3R4/8/8/8/8/8/4K1k1 b - - 0 1,-10
8/8/8/8/7R/8/8/4K1k1 w - - 0 1,7
8/8/8/8/7R/8/8/4K1k1 b - - 0 1,-12
8/8/8/8/8/8/8/1R2K1k1 w - - 0 1,7
8/8/8/8/8/8/8/1R2K1k1 b - - 0 1,-10
8/8/8/8/8/8/8/4KRk1 b - - 0 1,-18
4R3/8/8/8/8/8/8/4K1k1 w - - 0 1,7
4R3/8/8/8/8/8/8/4K1k1 b - - 0 1,-10
8/4R3/8/8/8/8/8/4K1k1 w - - 0 1,7
8/4R3/8/8/8/8/8/4K1k1 b - - 0 1,-10
8/8/8/5R2/8/K7/8/6k1 w - - 0 1,21
8/8/8/5R2/8/K7/8/6k1 b - - 0 1,-26
1R6/8/8/8/8/K7/8/6k1 w - - 0 1,17
1R6/8/8/8/8/K7/8/6k1 b - - 0 1,-22
8/8/8/8/8/K7/8/2R3k1 b - - 0 1,-22
8/8/8/8/8/K7/8/2R3k1 b - - 0 1,-22
8/8/8/8/7R/K7/8/6k1 w - - 0 1,21
8/8/8/8/7R/K7/8/6k1 b - - 0 1,-24
8/8/8/8/8/K7/3R4/6k1 w - - 0 1,13
8/8/8/8/8/K7/3R4/6k1 b - - 0 1,-14
8/8/8/8/2R5/K7/8/6k1 w - - 0 1,15
8/8/8/8/2R5/K7/8/6k1 b - - 0 1,-22
8/8/8/8/8/K7/8/4R1k1 b - - 0 1,-28
8/3R4/8/8/8/K7/8/6k1 w - - 0 1,15
8/3R4/8/8/8/K7/8/6k1 b - - 0 1,-24
8/8/8/8/8/K3R3/8/6k1 w - - 0 1,17
8/8/8/8/8/K3R3/8/6k1 b - - 0 1,-22
6R1/8/8/8/8/K7/8/6k1 b - - 0 1,-28
8/6R1/8/8/8/K7/8/6k1 b - - 0 1,-28
8/8/1R6/8/8/K7/8/6k1 w - - 0 1,17
8/8/1R6/8/8/K7/8/6k1 b - - 0 1,-22
8/8/8/8/8/K7/1R6/6k1 w - - 0 1,13
8/8/8/8/8/K7/1R6/6k1 b - - 0 1,-16
8/3R4/8/8/8/K7/8/6k1 w - - 0 1,15
8/3R4/8/8/8/K7/8/6k1 b - - 0 1,-24
8/8/8/8/7R/K7/8/6k1 w - - 0 1,21
8/8/8/8/7R/K7/8/6k1 b - - 0 1,-24
8/8/8/8/8/K7/8/1R4k1 b - - 0 1,-22
8/8/8/8/8/K7/8/5Rk1 b - - 0 1,0
4R3/8/8/8/8/K7/8/6k1 w - - 0 1,17
4R3/8/8/8/8/K7/8/6k1 b - - 0 1,-26
8/4R3/8/8/8/K7/8/6k1 w - - 0 1,17
8/4R3/8/8/8/K7/8/6k1 b - - 0 1,-26
8/2K5/8/5R2/8/8/8/6k1 w - - 0 1,19
8/2K5/8/5R2/8/8/8/6k1 b - - 0 1,-20
1R6/2K5/8/8/8/8/8/6k1 w - - 0 1,19
1R6/2K5/8/8/8/8/8/6k1 b - - 0 1,-26
8/2K5/8/8/8/8/8/2R3k1 b - - 0 1,-26
8/2K5/8/8/8/8/8/2R3k1 b - - 0 1,-26
8/2K5/8/8/7R/8/8/6k1 w - - 0 1,19
8/2K5/8/8/7R/8/8/6k1 b - - 0 1,-24
8/2K5/8/8/8/8/3R4/6k1 w - - 0 1,17
8/2K5/8/8/8/8/3R4/6k1 b - - 0 1,-20
8/2K5/8/8/2R5/8/8/6k1 w - - 0 1,19
8/2K5/8/8/2R5/8/8/6k1 b - - 0 1,-24
8/2K5/8/8/8/8/8/4R1k1 b - - 0 1,-24
8/2KR4/8/8/8/8/8/6k1 w - - 0 1,21
8/2KR4/8/8/8/8/8/6k1 b - - 0 1,-24
8/2K5/8/8/8/4R3/8/6k1 w - - 0 1,21
8/2K5/8/8/8/4R3/8/6k1 b - - 0 1,-24
6R1/2K5/8/8/8/8/8/6k1 b - - 0 1,-26
8/2K3R1/8/8/8/8/8/6k1 b - - 0 1,-26
8/2K5/1R6/8/8/8/8/6k1 w - - 0 1,19
8/2K5/1R6/8/8/8/8/6k1 b - - 0 1,-26
8/2K5/8/8/8/8/1R6/6k1 w - - 0 1,17
8/2K5/8/8/8/8/1R6/6k1 b - - 0 1,-18
8/2KR4/8/8/8/8/8/6k1 w - - 0 1,21
8/2KR4/8/8/8/8/8/6k1 b - - 0 1,-24
8/2K5/8/8/7R/8/8/6k1 w - - 0 1,19
8/2K5/8/8/7R/8/8/6k1 b - - 0 1,-24
8/2K5/8/8/8/8/8/1R4k1 b - - 0 1,-26
8/2K5/8/8/8/8/8/5Rk1 b - - 0 1,0
4R3/2K5/8/8/8/8/8/6k1 w - - 0 1,21
4R3/2K5/8/8/8/8/8/6k1 b - - 0 1,-24
8/2K1R3/8/8/8/8/8/6k1 w - - 0 1,21
8/2K1R3/8/8/8/8/8/6k1 b - - 0 1,-24
8/8/8/5R2/1K6/8/8/6k1 w - - 0 1,19
8/8/8/5R2/1K6/8/8/6k1 b - - 0 1,-22
1R6/8/8/8/1K6/8/8/6k1 w - - 0 1,19
1R6/8/8/8/1K6/8/8/6k1 b - - 0 1,-22
8/8/8/8/1K6/8/8/2R3k1 b - - 0 1,-22
8/8/8/8/1K6/8/8/2R3k1 b - - 0 1,-22
8/8/8/8/1K5R/8/8/6k1 w - - 0 1,19
8/8/8/8/1K5R/8/8/6k1 b - - 0 1,-20
8/8/8/8/1K6/8/3R4/6k1 w - - 0 1,13
8/8/8/8/1K6/8/3R4/6k1 b - - 0 1,-12
8/8/8/8/1KR5/8/8/6k1 w - - 0 1,13
8/8/8/8/1KR5/8/8/6k1 b - - 0 1,-20
8/8/8/8/1K6/8/8/4R1k1 b - - 0 1,-24
8/3R4/8/8/1K6/8/8/6k1 w - - 0 1,13
8/3R4/8/8/1K6/8/8/6k1 b - - 0 1,-18
8/8/8/8/1K6/4R3/8/6k1 w - - 0 1,15
8/8/8/8/1K6/4R3/8/6k1 b - - 0 1,-18
6R1/8/8/8/1K6/8/8/6k1 b - - 0 1,-24
8/6R1/8/8/1K6/8/8/6k1 b - - 0 1,-24
8/8/1R6/8/1K6/8/8/6k1 w - - 0 1,19
8/8/1R6/8/1K6/8/8/6k1 b - - 0 1,-22
8/8/8/8/1K6/8/1R6/6k1 w - - 0 1,13
8/8/8/8/1K6/8/1R6/6k1 b - - 0 1,-12
8/3R4/8/8/1K6/8/8/6k1 w - - 0 1,13
8/3R4/8/8/1K6/8/8/6k1 b - - 0 1,-18
8/8/8/8/1K5R/8/8/6k1 w - - 0 1,19
8/8/8/8/1K5R/8/8/6k1 b - - 0 1,-20
8/8/8/8/1K6/8/8/1R4k1 b - - 0 1,-22
8/8/8/8/1K6/8/8/5Rk1 b - - 0 1,0
4R3/8/8/8/1K6/8/8/6k1 w - - 0 1,17
4R3/8/8/8/1K6/8/8/6k1 b - - 0 1,-24
8/4R3/8/8/1K6/8/8/6k1 w - - 0 1,17
8/4R3/8/8/1K6/8/8/6k1 b - - 0 1,-24
8/8/8/5R2/8/8/8/1K4k1 w - - 0 1,19
8/8/8/5R2/8/8/8/1K4k1 b - - 0 1,-22
1R6/8/8/8/8/8/8/1K4k1 w - - 0 1,15
1R6/8/8/8/8/8/8/1K4k1 b - - 0 1,-18
8/8/8/8/8/8/8/1KR3k1 b - - 0 1,-18
8/8/8/8/8/8/8/1KR3k1 b - - 0 1,-18
8/8/8/8/7R/8/8/1K4k1 w - - 0 1,19
8/8/8/8/7R/8/8/1K4k1 b - - 0 1,-20
8/8/8/8/8/8/3R4/1K4k1 w - - 0 1,11
8/8/8/8/8/8/3R4/1K4k1 b - - 0 1,-12
8/8/8/8/2R5/8/8/1K4k1 w - - 0 1,15
8/8/8/8/2R5/8/8/1K4k1 b - - 0 1,-18
8/8/8/8/8/8/8/1K2R1k1 b - - 0 1,-24
8/3R4/8/8/8/8/8/1K4k1 w - - 0 1,13
8/3R4/8/8/8/8/8/1K4k1 b - - 0 1,-18
8/8/8/8/8/4R3/8/1K4k1 w - - 0 1,15
8/8/8/8/8/4R3/8/1K4k1 b - - 0 1,-18
6R1/8/8/8/8/8/8/1K4k1 b - - 0 1,-24
8/6R1/8/8/8/8/8/1K4k1 b - - 0 1,-24
8/8/1R6/8/8/8/8/1K4k1 w - - 0 1,15
8/8/1R6/8/8/8/8/1K4k1 b - - 0 1,-18
8/8/8/8/8/8/1R6/1K4k1 w - - 0 1,11
8/8/8/8/8/8/1R6/1K4k1 b - - 0 1,-14
8/3R4/8/8/8/8/8/1K4k1 w - - 0 1,13
8/3R4/8/8/8/8/8/1K4k1 b - - 0 1,-18
8/8/8/8/7R/8/8/1K4k1 w - - 0 1,19
8/8/8/8/7R/8/8/1K4k1 b - - 0 1,-20
8/8/8/8/8/8/8/1K3Rk1 b - - 0 1,0
4R3/8/8/8/8/8/8/1K4k1 w - - 0 1,15
4R3/8/8/8/8/8/8/1K4k1 b - - 0 1,-24
8/4R3/8/8/8/8/8/1K4k1 w - - 0 1,15
8/4R3/8/8/8/8/8/1K4k1 b - - 0 1,-24
8/5K2/8/5R2/8/8/8/6k1 w - - 0 1,15
8/5K2/8/5R2/8/8/8/6k1 b - - 0 1,-14
1R6/5K2/8/8/8/8/8/6k1 w - - 0 1,19
1R6/5K2/8/8/8/8/8/6k1 b - - 0 1,-22
8/5K2/8/8/8/8/8/2R3k1 b - - 0 1,-26
8/5K2/8/8/8/8/8/2R3k1 b - - 0 1,-26
8/5K2/8/8/7R/8/8/6k1 w - - 0 1,17
8/5K2/8/8/7R/8/8/6k1 b - - 0 1,-24
8/5K2/8/8/8/8/3R4/6k1 w - - 0 1,17
8/5K2/8/8/8/8/3R4/6k1 b - - 0 1,-20
8/5K2/8/8/2R5/8/8/6k1 w - - 0 1,17
8/5K2/8/8/2R5/8/8/6k1 b - - 0 1,-24
8/5K2/8/8/8/8/8/4R1k1 b - - 0 1,-22
8/3R1K2/8/8/8/8/8/6k1 w - - 0 1,19
8/3R1K2/8/8/8/8/8/6k1 b - - 0 1,-22
8/5K2/8/8/8/4R3/8/6k1 w - - 0 1,19
8/5K2/8/8/8/4R3/8/6k1 b - - 0 1,-22
6R1/5K2/8/8/8/8/8/6k1 b - - 0 1,-22
8/5KR1/8/8/8/8/8/6k1 b - - 0 1,-26
8/5K2/1R6/8/8/8/8/6k1 w - - 0 1,17
8/5K2/1R6/8/8/8/8/6k1 b - - 0 1,-22
8/5K2/8/8/8/8/1R6/6k1 w - - 0 1,17
8/5K2/8/8/8/8/1R6/6k1 b - - 0 1,-18
8/3R1K2/8/8/8/8/8/6k1 w - - 0 1,19
8/3R1K2/8/8/8/8/8/6k1 b - - 0 1,-22
8/5K2/8/8/7R/8/8/6k1 w - - 0 1,17
8/5K2/8/8/7R/8/8/6k1 b - - 0 1,-24
8/5K2/8/8/8/8/8/1R4k1 b - - 0 1,-26
8/5K2/8/8/8/8/8/5Rk1 b - - 0 1,0
4R3/5K2/8/8/8/8/8/6k1 w - - 0 1,17
4R3/5K2/8/8/8/8/8/6k1 b - - 0 1,-18
8/4RK2/8/8/8/8/8/6k1 w - - 0 1,17
8/4RK2/8/8/8/8/8/6k1 b - - 0 1,-18
8/8/8/8/3R4/8/8/3K3k w - - 0 1,9
8/8/8/8/3R4/8/8/3K3k b - - 0 1,-12
8/8/8/8/8/5R2/8/3K3k w - - 0 1,9
8/8/8/8/8/5R2/8/3K3k b - - 0 1,-10
8/8/8/8/8/R7/8/3K3k w - - 0 1,9
8/8/8/8/8/R7/8/3K3k b - - 0 1,-10
8/8/R7/8/8/8/8/3K3k w - - 0 1,9
8/8/R7/8/8/8/8/3K3k b - - 0 1,-12
8/8/8/8/8/8/8/R2K3k w - - 0 1,9
8/8/8/8/8/8/8/R2K3k b - - 0 1,-12
8/8/8/8/8/2R5/8/3K3k w - - 0 1,9
8/8/8/8/8/2R5/8/3K3k b - - 0 1,-10
8/R7/8/8/8/8/8/3K3k w - - 0 1,9
8/R7/8/8/8/8/8/3K3k b - - 0 1,-12
8/8/1R6/8/8/8/8/3K3k w - - 0 1,9
8/8/1R6/8/8/8/8/3K3k b - - 0 1,-12
8/8/8/8/3R4/8/8/3K3k w - - 0 1,9
8/8/8/8/3R4/8/8/3K3k b - - 0 1,-12
8/8/8/8/8/8/R7/3K3k w - - 0 1,9
8/8/8/8/8/8/R7/3K3k b - - 0 1,-8
8/8/8/8/8/8/4R3/3K3k w - - 0 1,9
8/8/8/8/8/8/4R3/3K3k b - - 0 1,-8
8/8/8/8/8/8/6R1/3K3k w - - 0 1,9
8/8/8/8/8/8/6R1/3K3k b - - 0 1,0
8/8/8/8/8/8/5R2/3K3k w - - 0 1,9
8/8/8/8/8/8/5R2/3K3k b - - 0 1,-8
8/8/8/8/8/8/2R5/3K3k w - - 0 1,9
8/8/8/8/8/8/2R5/3K3k b - - 0 1,-8
8/8/8/2R5/8/8/8/3K3k w - - 0 1,9
8/8/8/2R5/8/8/8/3K3k b - - 0 1,-12
8/8/8/8/8/8/8/3K2Rk b - - 0 1,0
8/8/8/5R2/8/8/8/3K3k w - - 0 1,9
8/8/8/5R2/8/8/8/3K3k b - - 0 1,-18
8/1R6/8/8/8/8/8/3K3k w - - 0 1,9
8/1R6/8/8/8/8/8/3K3k b - - 0 1,-12
8/6R1/8/8/8/8/8/3K3k w - - 0 1,7
8/6R1/8/8/8/8/8/3K3k b - - 0 1,-16
8/1R6/8/8/8/8/8/3K3k w - - 0 1,9
8/1R6/8/8/8/8/8/3K3k b - - 0 1,-12
8/8/8/8/8/8/2R5/3K3k w - - 0 1,9
8/8/8/8/8/8/2R5/3K3k b - - 0 1,-8
8/8/8/8/3R4/8/1K6/7k w - - 0 1,13
8/8/8/8/3R4/8/1K6/7k b - - 0 1,-18
8/8/8/8/8/5R2/1K6/7k w - - 0 1,15
8/8/8/8/8/5R2/1K6/7k b - - 0 1,-18
8/8/8/8/8/R7/1K6/7k w - - 0 1,15
8/8/8/8/8/R7/1K6/7k b - - 0 1,-16
8/8/R7/8/8/8/1K6/7k w - - 0 1,17
8/8/R7/8/8/8/1K6/7k b - - 0 1,-18
8/8/8/8/8/8/1K6/R6k b - - 0 1,-18
8/8/8/8/8/2R5/1K6/7k w - - 0 1,13
8/8/8/8/8/2R5/1K6/7k b - - 0 1,-16
8/R7/8/8/8/8/1K6/7k w - - 0 1,17
8/R7/8/8/8/8/1K6/7k b - - 0 1,-18
8/8/1R6/8/8/8/1K6/7k w - - 0 1,17
8/8/1R6/8/8/8/1K6/7k b - - 0 1,-18
8/8/8/8/3R4/8/1K6/7k w - - 0 1,13
8/8/8/8/3R4/8/1K6/7k b - - 0 1,-18
8/8/8/8/8/8/RK6/7k w - - 0 1,11
8/8/8/8/8/8/RK6/7k b - - 0 1,-18
8/8/8/8/8/8/1K2R3/7k w - - 0 1,13
8/8/8/8/8/8/1K2R3/7k b - - 0 1,-12
8/8/8/8/8/8/1K4R1/7k w - - 0 1,13
8/8/8/8/8/8/1K4R1/7k b - - 0 1,0
8/8/8/8/8/8/1K3R2/7k w - - 0 1,13
8/8/8/8/8/8/1K3R2/7k b - - 0 1,-14
8/8/8/8/8/8/1KR5/7k w - - 0 1,11
8/8/8/8/8/8/1KR5/7k b - - 0 1,-12
8/8/8/2R5/8/8/1K6/7k w - - 0 1,13
8/8/8/2R5/8/8/1K6/7k b - - 0 1,-18
8/8/8/8/8/8/1K6/6Rk b - - 0 1,0
8/8/8/5R2/8/8/1K6/7k w - - 0 1,15
8/8/8/5R2/8/8/1K6/7k b - - 0 1,-22
8/1R6/8/8/8/8/1K6/7k w - - 0 1,17
8/1R6/8/8/8/8/1K6/7k b - - 0 1,-18
8/6R1/8/8/8/8/1K6/7k w - - 0 1,15
8/6R1/8/8/8/8/1K6/7k b - - 0 1,-18
8/1R6/8/8/8/8/1K6/7k w - - 0 1,17
8/1R6/8/8/8/8/1K6/7k b - - 0 1,-18
8/8/8/8/8/8/1KR5/7k w - - 0 1,11
8/8/8/8/8/8/1KR5/7k b - - 0 1,-12
8/4K3/8/8/3R4/8/8/7k w - - 0 1,13
8/4K3/8/8/3R4/8/8/7k b - - 0 1,-20
8/4K3/8/8/8/5R2/8/7k w - - 0 1,15
8/4K3/8/8/8/5R2/8/7k b - - 0 1,-18
8/4K3/8/8/8/R7/8/7k w - - 0 1,15
8/4K3/8/8/8/R7/8/7k b - - 0 1,-22
8/4K3/R7/8/8/8/8/7k w - - 0 1,15
8/4K3/R7/8/8/8/8/7k b - - 0 1,-20
8/4K3/8/8/8/8/8/R6k b - - 0 1,-24
8/4K3/8/8/8/2R5/8/7k w - - 0 1,15
8/4K3/8/8/8/2R5/8/7k b - - 0 1,-22
8/R3K3/8/8/8/8/8/7k w - - 0 1,19
8/R3K3/8/8/8/8/8/7k b - - 0 1,-22
8/4K3/1R6/8/8/8/8/7k w - - 0 1,15
8/4K3/1R6/8/8/8/8/7k b - - 0 1,-20
8/4K3/8/8/3R4/8/8/7k w - - 0 1,13
8/4K3/8/8/3R4/8/8/7k b - - 0 1,-20
8/4K3/8/8/8/8/R7/7k w - - 0 1,15
8/4K3/8/8/8/8/R7/7k b - - 0 1,-18
8/4K3/8/8/8/8/4R3/7k w - - 0 1,17
8/4K3/8/8/8/8/4R3/7k b - - 0 1,-18
8/4K3/8/8/8/8/6R1/7k w - - 0 1,13
8/4K3/8/8/8/8/6R1/7k b - - 0 1,0
8/4K3/8/8/8/8/5R2/7k w - - 0 1,17
8/4K3/8/8/8/8/5R2/7k b - - 0 1,-18
8/4K3/8/8/8/8/2R5/7k w - - 0 1,15
8/4K3/8/8/8/8/2R5/7k b - - 0 1,-18
8/4K3/8/2R5/8/8/8/7k w - - 0 1,15
8/4K3/8/2R5/8/8/8/7k b - - 0 1,-18
8/4K3/8/8/8/8/8/6Rk b - - 0 1,0
8/4K3/8/5R2/8/8/8/7k w - - 0 1,15
8/4K3/8/5R2/8/8/8/7k b - - 0 1,-16
8/1R2K3/8/8/8/8/8/7k w - - 0 1,19
8/1R2K3/8/8/8/8/8/7k b - - 0 1,-22
8/4K1R1/8/8/8/8/8/7k w - - 0 1,11
8/4K1R1/8/8/8/8/8/7k b - - 0 1,-14
8/1R2K3/8/8/8/8/8/7k w - - 0 1,19
8/1R2K3/8/8/8/8/8/7k b - - 0 1,-22
8/4K3/8/8/8/8/2R5/7k w - - 0 1,15
8/4K3/8/8/8/8/2R5/7k b - - 0 1,-18
8/8/8/8/3R4/8/2K5/7k w - - 0 1,11
8/8/8/8/3R4/8/2K5/7k b - - 0 1,-14
8/8/8/8/8/5R2/2K5/7k w - - 0 1,11
8/8/8/8/8/5R2/2K5/7k b - - 0 1,-14
8/8/8/8/8/R7/2K5/7k w - - 0 1,11
8/8/8/8/8/R7/2K5/7k b - - 0 1,-14
8/8/R7/8/8/8/2K5/7k w - - 0 1,13
8/8/R7/8/8/8/2K5/7k b - - 0 1,-16
8/8/8/8/8/8/2K5/R6k b - - 0 1,-16
8/8/8/8/8/2R5/2K5/7k w - - 0 1,11
8/8/8/8/8/2R5/2K5/7k b - - 0 1,-14
8/R7/8/8/8/8/2K5/7k w - - 0 1,13
8/R7/8/8/8/8/2K5/7k b - - 0 1,-16
8/8/1R6/8/8/8/2K5/7k w - - 0 1,13
8/8/1R6/8/8/8/2K5/7k b - - 0 1,-16
8/8/8/8/3R4/8/2K5/7k w - - 0 1,11
8/8/8/8/3R4/8/2K5/7k b - - 0 1,-14
8/8/8/8/8/8/R1K5/7k w - - 0 1,9
8/8/8/8/8/8/R1K5/7k b - - 0 1,-16
8/8/8/8/8/8/2K1R3/7k w - - 0 1,9
8/8/8/8/8/8/2K1R3/7k b - - 0 1,-12
8/8/8/8/8/8/2K3R1/7k w - - 0 1,11
8/8/8/8/8/8/2K3R1/7k b - - 0 1,0
8/8/8/8/8/8/2K2R2/7k w - - 0 1,9
8/8/8/8/8/8/2K2R2/7k b - - 0 1,-12
8/8/8/2R5/8/8/2K5/7k w - - 0 1,13
8/8/8/2R5/8/8/2K5/7k b - - 0 1,-16
8/8/8/8/8/8/2K5/6Rk b - - 0 1,0
8/8/8/5R2/8/8/2K5/7k w - - 0 1,13
8/8/8/5R2/8/8/2K5/7k b - - 0 1,-18
8/1R6/8/8/8/8/2K5/7k w - - 0 1,13
8/1R6/8/8/8/8/2K5/7k b - - 0 1,-16
8/6R1/8/8/8/8/2K5/7k w - - 0 1,11
8/6R1/8/8/8/8/2K5/7k b - - 0 1,-14
8/1R6/8/8/8/8/2K5/7k w - - 0 1,13
8/1R6/8/8/8/8/2K5/7k b - - 0 1,-16
1K6/8/8/8/3R4/8/8/7k w - - 0 1,19
1K6/8/8/8/3R4/8/8/7k b - - 0 1,-26
1K6/8/8/8/8/5R2/8/7k w - - 0 1,19
1K6/8/8/8/8/5R2/8/7k b - - 0 1,-26
1K6/8/8/8/8/R7/8/7k w - - 0 1,19
1K6/8/8/8/8/R7/8/7k b - - 0 1,-24
1K6/8/R7/8/8/8/8/7k w - - 0 1,19
1K6/8/R7/8/8/8/8/7k b - - 0 1,-26
1K6/8/8/8/8/8/8/R6k b - - 0 1,-26
1K6/8/8/8/8/2R5/8/7k w - - 0 1,19
1K6/8/8/8/8/2R5/8/7k b - - 0 1,-26
1K6/R7/8/8/8/8/8/7k w - - 0 1,19
1K6/R7/8/8/8/8/8/7k b - - 0 1,-26
1K6/8/1R6/8/8/8/8/7k w - - 0 1,19
1K6/8/1R6/8/8/8/8/7k b - - 0 1,-26
1K6/8/8/8/3R4/8/8/7k w - - 0 1,19
1K6/8/8/8/3R4/8/8/7k b - - 0 1,-26
1K6/8/8/8/8/8/R7/7k w - - 0 1,19
1K6/8/8/8/8/8/R7/7k b - - 0 1,-18
1K6/8/8/8/8/8/4R3/7k w - - 0 1,19
1K6/8/8/8/8/8/4R3/7k b - - 0 1,-22
1K6/8/8/8/8/8/6R1/7k w - - 0 1,19
1K6/8/8/8/8/8/6R1/7k b - - 0 1,0
1K6/8/8/8/8/8/5R2/7k w - - 0 1,19
1K6/8/8/8/8/8/5R2/7k b - - 0 1,-22
1K6/8/8/8/8/8/2R5/7k w - - 0 1,19
1K6/8/8/8/8/8/2R5/7k b - - 0 1,-20
1K6/8/8/2R5/8/8/8/7k w - - 0 1,19
1K6/8/8/2R5/8/8/8/7k b - - 0 1,-26
1K6/8/8/8/8/8/8/6Rk b - - 0 1,0
1K6/8/8/5R2/8/8/8/7k w - - 0 1,19
1K6/8/8/5R2/8/8/8/7k b - - 0 1,-22
1K6/1R6/8/8/8/8/8/7k w - - 0 1,19
1K6/1R6/8/8/8/8/8/7k b - - 0 1,-26
1K6/6R1/8/8/8/8/8/7k w - - 0 1,15
1K6/6R1/8/8/8/8/8/7k b - - 0 1,-18
1K6/1R6/8/8/8/8/8/7k w - - 0 1,19
1K6/1R6/8/8/8/8/8/7k b - - 0 1,-26
1K6/8/8/8/8/8/2R5/7k w - - 0 1,19
1K6/8/8/8/8/8/2R5/7k b - - 0 1,-20
8/8/8/4K3/3R4/8/8/7k w - - 0 1,11
8/8/8/4K3/3R4/8/8/7k b - - 0 1,-14
8/8/8/4K3/8/5R2/8/7k w - - 0 1,9
8/8/8/4K3/8/5R2/8/7k b - - 0 1,-12
8/8/8/4K3/8/R7/8/7k w - - 0 1,9
8/8/8/4K3/8/R7/8/7k b - - 0 1,-14
8/8/R7/4K3/8/8/8/7k w - - 0 1,11
8/8/R7/4K3/8/8/8/7k b - - 0 1,-14
8/8/8/4K3/8/8/8/R6k b - - 0 1,-16
8/8/8/4K3/8/2R5/8/7k w - - 0 1,9
8/8/8/4K3/8/2R5/8/7k b - - 0 1,-14
8/R7/8/4K3/8/8/8/7k w - - 0 1,11
8/R7/8/4K3/8/8/8/7k b - - 0 1,-14
8/8/1R6/4K3/8/8/8/7k w - - 0 1,11
8/8/1R6/4K3/8/8/8/7k b - - 0 1,-14
8/8/8/4K3/3R4/8/8/7k w - - 0 1,11
8/8/8/4K3/3R4/8/8/7k b - - 0 1,-14
8/8/8/4K3/8/8/R7/7k w - - 0 1,7
8/8/8/4K3/8/8/R7/7k b - - 0 1,-10
8/8/8/4K3/8/8/4R3/7k w - - 0 1,7
8/8/8/4K3/8/8/4R3/7k b - - 0 1,-10
8/8/8/4K3/8/8/6R1/7k w - - 0 1,9
8/8/8/4K3/8/8/6R1/7k b - - 0 1,0
8/8/8/4K3/8/8/5R2/7k w - - 0 1,5
8/8/8/4K3/8/8/5R2/7k b - - 0 1,-14
8/8/8/4K3/8/8/2R5/7k w - - 0 1,7
8/8/8/4K3/8/8/2R5/7k b - - 0 1,-10
8/8/8/2R1K3/8/8/8/7k w - - 0 1,11
8/8/8/2R1K3/8/8/8/7k b - - 0 1,-14
8/8/8/4K3/8/8/8/6Rk b - - 0 1,0
8/8/8/4KR2/8/8/8/7k w - - 0 1,9
8/8/8/4KR2/8/8/8/7k b - - 0 1,-14
8/1R6/8/4K3/8/8/8/7k w - - 0 1,11
8/1R6/8/4K3/8/8/8/7k b - - 0 1,-14
8/6R1/8/4K3/8/8/8/7k w - - 0 1,7
8/6R1/8/4K3/8/8/8/7k b - - 0 1,-10
8/1R6/8/4K3/8/8/8/7k w - - 0 1,11
8/1R6/8/4K3/8/8/8/7k b - - 0 1,-14
8/8/8/4K3/8/8/2R5/7k w - - 0 1,7
8/8/8/4K3/8/8/2R5/7k b - - 0 1,-10
8/8/8/K7/3R4/8/8/7k w - - 0 1,15
8/8/8/K7/3R4/8/8/7k b - - 0 1,-20
8/8/8/K7/8/5R2/8/7k w - - 0 1,19
8/8/8/K7/8/5R2/8/7k b - - 0 1,-20
8/8/8/K7/8/R7/8/7k w - - 0 1,15
8/8/8/K7/8/R7/8/7k b - - 0 1,-20
8/8/R7/K7/8/8/8/7k w - - 0 1,21
8/8/R7/K7/8/8/8/7k b - - 0 1,-28
8/8/8/K7/8/8/8/R6k b - - 0 1,-24
8/8/8/K7/8/2R5/8/7k w - - 0 1,15
8/8/8/K7/8/2R5/8/7k b - - 0 1,-20
8/R7/8/K7/8/8/8/7k w - - 0 1,21
8/R7/8/K7/8/8/8/7k b - - 0 1,-28
8/8/1R6/K7/8/8/8/7k w - - 0 1,15
8/8/1R6/K7/8/8/8/7k b - - 0 1,-24
8/8/8/K7/3R4/8/8/7k w - - 0 1,15
8/8/8/K7/3R4/8/8/7k b - - 0 1,-20
8/8/8/K7/8/8/R7/7k w - - 0 1,15
8/8/8/K7/8/8/R7/7k b - - 0 1,-14
8/8/8/K7/8/8/4R3/7k w - - 0 1,13
8/8/8/K7/8/8/4R3/7k b - - 0 1,-18
8/8/8/K7/8/8/6R1/7k w - - 0 1,15
8/8/8/K7/8/8/6R1/7k b - - 0 1,0
8/8/8/K7/8/8/5R2/7k w - - 0 1,15
8/8/8/K7/8/8/5R2/7k b - - 0 1,-18
8/8/8/K7/8/8/2R5/7k w - - 0 1,15
8/8/8/K7/8/8/2R5/7k b - - 0 1,-14
8/8/8/K1R5/8/8/8/7k w - - 0 1,15
